#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-01-16;Arabie Saoudite;615430;8906;0;1.45;0.00;98.55
2022-01-16;Rwanda;125166;1408;0;1.12;0.00;98.88
2022-01-16;Russie;10621410;314838;0;2.96;0.00;97.04
2022-01-16;Serbie;1436395;13071;0;0.91;0.00;99.09
2022-01-16;Roumanie;1903428;59240;0;3.11;0.00;96.89
2022-01-16;Réunion;102216;435;0;0.43;0.00;99.57
2022-01-16;Qatar;299242;626;0;0.21;0.00;99.79
2022-01-16;Paraguay;475686;16670;0;3.50;0.00;96.50
2022-01-16;Palaos;64;0;0;0.00;0.00;100.00
2022-01-16;Portugal;1884974;19303;0;1.02;0.00;98.98
2022-01-16;Palestine;474234;5005;0;1.06;0.00;98.94
2022-01-16;Pologne;4313036;102305;0;2.37;0.00;97.63
2022-01-16;Pakistan;1328487;29019;0;2.18;0.00;97.82
2022-01-16;Philippines;3205396;52907;0;1.65;0.00;98.35
2022-01-16;Papouasie-Nouvelle-Guinée;36435;596;0;1.64;0.00;98.36
2022-01-16;Polynésie Française;47009;636;0;1.35;0.00;98.65
2022-01-16;Pérou;2606126;203464;0;7.81;0.00;92.19
2022-01-16;Panama;574856;7520;0;1.31;0.00;98.69
2022-01-16;Oman;312425;4122;0;1.32;0.00;98.68
2022-01-16;Nouvelle-Zélande;15129;52;0;0.34;0.00;99.66
2022-01-16;Népal;853738;11620;0;1.36;0.00;98.64
2022-01-16;Norvège;512393;1381;0;0.27;0.00;99.73
2022-01-16;Pays-Bas;3646659;21642;0;0.59;0.00;99.41
2022-01-16;Nicaragua;17563;218;0;1.24;0.00;98.76
2022-01-16;Nigéria;250929;3103;0;1.24;0.00;98.76
2022-01-16;Niger;8386;292;0;3.48;0.00;96.52
2022-01-16;Nouvelle-Calédonie;13536;281;0;2.08;0.00;97.92
2022-01-16;Namibie;154378;3821;0;2.48;0.00;97.52
2022-01-16;Mozambique;219081;2127;0;0.97;0.00;99.03
2022-01-16;Malaisie;2808347;31793;0;1.13;0.00;98.87
2022-01-16;Mexique;4368314;301410;0;6.90;0.00;93.10
2022-01-16;Malawi;82719;2466;0;2.98;0.00;97.02
2022-01-16;Maldives;103581;265;0;0.26;0.00;99.74
2022-01-16;Maurice;24850;240;0;0.97;0.00;99.03
2022-01-16;Malte;63710;506;0;0.79;0.00;99.21
2022-01-16;Mauritanie;54991;908;0;1.65;0.00;98.35
2022-01-16;Martinique;63055;795;0;1.26;0.00;98.74
2022-01-16;Macao;79;0;0;0.00;0.00;100.00
2022-01-16;Mongolie;409215;2086;0;0.51;0.00;99.49
2022-01-16;Birmanie;533144;19302;0;3.62;0.00;96.38
2022-01-16;Mali;28585;691;0;2.42;0.00;97.58
2022-01-16;Macédoine;244632;8100;0;3.31;0.00;96.69
2022-01-16;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-01-16;Madagascar;55138;1169;0;2.12;0.00;97.88
2022-01-16;Saint Martin;7713;60;0;0.78;0.00;99.22
2022-01-16;Montenegro;203746;2474;0;1.21;0.00;98.79
2022-01-16;Moldavie;388959;10444;0;2.69;0.00;97.31
2022-01-16;Monaco;6756;44;0;0.65;0.00;99.35
2022-01-16;Maroc;1048653;14976;0;1.43;0.00;98.57
2022-01-16;Libye;397319;5841;0;1.47;0.00;98.53
2022-01-16;Lettonie;303794;4730;0;1.56;0.00;98.44
2022-01-16;Luxembourg;123340;934;0;0.76;0.00;99.24
2022-01-16;Lituanie;567921;7654;0;1.35;0.00;98.65
2022-01-16;Lesotho;31734;687;0;2.16;0.00;97.84
2022-01-16;Libéria;7121;287;0;4.03;0.00;95.97
2022-01-16;Sri Lanka;596347;15211;0;2.55;0.00;97.45
2022-01-16;Liechtenstein;7201;72;0;1.00;0.00;99.00
2022-01-16;Sainte-Lucie;17250;314;0;1.82;0.00;98.18
2022-01-16;Liban;820170;9383;0;1.14;0.00;98.86
2022-01-16;Laos;124731;495;0;0.40;0.00;99.60
2022-01-16;Kazakhstan;1146165;18293;0;1.60;0.00;98.40
2022-01-16;Koweït;465331;2476;0;0.53;0.00;99.47
2022-01-16;Corée du Sud;696032;6333;0;0.91;0.00;99.09
2022-01-16;Saint-Kitts-et-Nevis;4933;28;0;0.57;0.00;99.43
2022-01-16;Comores;7756;159;0;2.05;0.00;97.95
2022-01-16;Kiribati;2;0;0;0.00;0.00;100.00
2022-01-16;Cambodge;120796;3015;0;2.50;0.00;97.50
2022-01-16;Kirghizistan;189687;2830;0;1.49;0.00;98.51
2022-01-16;Kenya;317634;5488;0;1.73;0.00;98.27
2022-01-16;Japon;1881481;18429;0;0.98;0.00;99.02
2022-01-16;Jordanie;1100967;12986;0;1.18;0.00;98.82
2022-01-16;Jamaïque;112218;2530;0;2.25;0.00;97.75
2022-01-16;Italie;8706915;141104;0;1.62;0.00;98.38
2022-01-16;Islande;44974;44;0;0.10;0.00;99.90
2022-01-16;Iran;6221033;132075;0;2.12;0.00;97.88
2022-01-16;Iraq;2114313;24247;0;1.15;0.00;98.85
2022-01-16;Inde;37380253;486451;0;1.30;0.00;98.70
2022-01-16;Israël;1792130;8318;0;0.46;0.00;99.54
2022-01-16;Irlande;1103489;6035;0;0.55;0.00;99.45
2022-01-16;Indonésie;4271649;144170;0;3.38;0.00;96.62
2022-01-16;Hongrie;1327014;40237;0;3.03;0.00;96.97
2022-01-16;Haïti;27082;780;0;2.88;0.00;97.12
2022-01-16;Croatie;817435;13118;0;1.60;0.00;98.40
2022-01-16;Honduras;382440;10449;0;2.73;0.00;97.27
2022-01-16;Hong-Kong;12864;213;0;1.66;0.00;98.34
2022-01-16;Guyana;51203;1095;0;2.14;0.00;97.86
2022-01-16;Guinée-Bissau;7004;152;0;2.17;0.00;97.83
2022-01-16;Guatemala;653171;16176;0;2.48;0.00;97.52
2022-01-16;Grèce;1660871;21984;0;1.32;0.00;98.68
2022-01-16;Guinée Équatoriale;15319;178;0;1.16;0.00;98.84
2022-01-16;Guadeloupe;65135;832;0;1.28;0.00;98.72
2022-01-16;Guinée;35202;406;0;1.15;0.00;98.85
2022-01-16;Gambie;11122;344;0;3.09;0.00;96.91
2022-01-16;Gibraltar;10833;100;0;0.92;0.00;99.08
2022-01-16;Ghana;153514;1343;0;0.87;0.00;99.13
2022-01-16;Guyane Française;65083;344;0;0.53;0.00;99.47
2022-01-16;Géorgie;995687;14449;0;1.45;0.00;98.55
2022-01-16;Grenade;9701;203;0;2.09;0.00;97.91
2022-01-16;Royaume-Uni;15305778;152384;0;1.00;0.00;99.00
2022-01-16;Gabon;45152;297;0;0.66;0.00;99.34
2022-01-16;France;13883083;124365;0;0.90;0.00;99.10
2022-01-16;Îles Féroé;10169;15;0;0.15;0.00;99.85
2022-01-16;Fidji;59418;730;0;1.23;0.00;98.77
2022-01-16;Finlande;371135;1724;0;0.46;0.00;99.54
2022-01-16;Éthiopie;457322;7147;0;1.56;0.00;98.44
2022-01-16;Espagne;8093036;90759;0;1.12;0.00;98.88
2022-01-16;Érythrée;8910;87;0;0.98;0.00;99.02
2022-01-16;Égypte;400076;22148;0;5.54;0.00;94.46
2022-01-16;Estonie;267095;1979;0;0.74;0.00;99.26
2022-01-16;Équateur;602942;34206;0;5.67;0.00;94.33
2022-01-16;Algérie;226057;6412;0;2.84;0.00;97.16
2022-01-16;République Dominicaine;498583;4268;0;0.86;0.00;99.14
2022-01-16;Dominique;7957;48;0;0.60;0.00;99.40
2022-01-16;Danemark;1139077;3497;0;0.31;0.00;99.69
2022-01-16;Djibouti;14900;189;0;1.27;0.00;98.73
2022-01-16;Allemagne;8021339;115654;0;1.44;0.00;98.56
2022-01-16;République Tchèque;2596439;36853;0;1.42;0.00;98.58
2022-01-16;Chypre;225738;681;0;0.30;0.00;99.70
2022-01-16;Cap-vert;53987;372;0;0.69;0.00;99.31
2022-01-16;Cuba;999193;8340;0;0.83;0.00;99.17
2022-01-16;Costa Rica;609882;7406;0;1.21;0.00;98.79
2022-01-16;Colombie;5543796;130996;0;2.36;0.00;97.64
2022-01-16;Chine;105087;4636;0;4.41;0.00;95.59
2022-01-16;Cameroun;109666;1853;0;1.69;0.00;98.31
2022-01-16;Chili;1876610;39394;0;2.10;0.00;97.90
2022-01-16;Côte d'Ivoire;79088;753;0;0.95;0.00;99.05
2022-01-16;Suisse;1666441;12469;0;0.75;0.00;99.25
2022-01-16;Congo (Brazzaville);22969;371;0;1.62;0.00;98.38
2022-01-16;République Centrafricaine;13319;108;0;0.81;0.00;99.19
2022-01-16;Rép. Dém. du Congo;82306;1225;0;1.49;0.00;98.51
2022-01-16;Canada;2765668;31574;0;1.14;0.00;98.86
2022-01-16;Belize;40612;608;0;1.50;0.00;98.50
2022-01-16;Bélarus;715643;5824;0;0.81;0.00;99.19
2022-01-16;Botswana;237678;2514;0;1.06;0.00;98.94
2022-01-16;Bhoutan;2928;3;0;0.10;0.00;99.90
2022-01-16;Bahamas;30850;719;0;2.33;0.00;97.67
2022-01-16;Brésil;23015128;621327;0;2.70;0.00;97.30
2022-01-16;Bolivie;749070;20238;0;2.70;0.00;97.30
2022-01-16;Brunéi Darussalam;15797;98;0;0.62;0.00;99.38
2022-01-16;Saint Barthélemy;2927;6;0;0.20;0.00;99.80
2022-01-16;Bénin;26036;162;0;0.62;0.00;99.38
2022-01-16;Burundi;36257;38;0;0.10;0.00;99.90
2022-01-16;Bahreïn;308008;1398;0;0.45;0.00;99.55
2022-01-16;Bulgarie;820608;32086;0;3.91;0.00;96.09
2022-01-16;Burkina Faso;20195;339;0;1.68;0.00;98.32
2022-01-16;Belgique;2410731;28612;0;1.19;0.00;98.81
2022-01-16;Bangladesh;1617711;28144;0;1.74;0.00;98.26
2022-01-16;Barbade;35373;269;0;0.76;0.00;99.24
2022-01-16;Bosnie-Herzégovine;313185;13741;0;4.39;0.00;95.61
2022-01-16;Azerbaïdjan;625726;8521;0;1.36;0.00;98.64
2022-01-16;Australie;1786007;2692;0;0.15;0.00;99.85
2022-01-16;Autriche;1443589;13920;0;0.96;0.00;99.04
2022-01-16;Argentine;7094865;118040;0;1.66;0.00;98.34
2022-01-16;Angola;93694;1863;0;1.99;0.00;98.01
2022-01-16;Arménie;347617;8019;0;2.31;0.00;97.69
2022-01-16;Albanie;232637;3269;0;1.41;0.00;98.59
2022-01-16;Antigua-et-Barbuda;5321;120;0;2.26;0.00;97.74
2022-01-16;Afghanistan;158717;7379;0;4.65;0.00;95.35
2022-01-16;Émirats Arabes Unis;805248;2191;0;0.27;0.00;99.73
2022-01-16;Andorre;29888;142;0;0.48;0.00;99.52
2022-01-15;Autres;721;15;0;2.08;0.00;97.92
2022-01-15;Zimbabwe;225637;5238;0;2.32;0.00;97.68
2022-01-15;Zambie;295028;3852;0;1.31;0.00;98.69
2022-01-15;Afrique du Sud;3556633;93278;0;2.62;0.00;97.38
2022-01-15;Mayotte;33757;186;0;0.55;0.00;99.45
2022-01-15;Yémen;10233;1988;0;19.43;0.00;80.57
2022-01-15;Kosovo;165363;2994;0;1.81;0.00;98.19
2022-01-15;Samoa;3;0;0;0.00;0.00;100.00
2022-01-15;Vanuatu;7;1;0;14.29;0.00;85.71
2022-01-15;Viet Nam;2007862;35480;0;1.77;0.00;98.23
2022-01-15;Venezuela;452430;5376;0;1.19;0.00;98.81
2022-01-15;St-Vincent / Grenadines;6581;85;0;1.29;0.00;98.71
2022-01-15;Vatican;27;0;0;0.00;0.00;100.00
2022-01-15;Ouzbékistan;204173;1513;0;0.74;0.00;99.26
2022-01-15;Uruguay;500267;6225;0;1.24;0.00;98.76
2022-01-15;États-Unis;65445434;850060;0;1.30;0.00;98.70
2022-01-15;Ouganda;157754;3394;0;2.15;0.00;97.85
2022-01-15;Ukraine;3929950;104663;0;2.66;0.00;97.34
2022-01-15;Tanzanie;30564;740;0;2.42;0.00;97.58
2022-01-15;Taïwan;17769;851;0;4.79;0.00;95.21
2022-01-15;Trinité-et-Tobago;100590;3180;0;3.16;0.00;96.84
2022-01-15;Turquie;10404994;84622;0;0.81;0.00;99.19
2022-01-15;Tonga;1;0;0;0.00;0.00;100.00
2022-01-15;Tunisie;780746;25777;0;3.30;0.00;96.70
2022-01-15;Timor-Leste;19861;122;0;0.61;0.00;99.39
2022-01-15;Tadjikistan;17493;125;0;0.71;0.00;99.29
2022-01-15;Thaïlande;2308615;21898;0;0.95;0.00;99.05
2022-01-15;Togo;35665;261;0;0.73;0.00;99.27
2022-01-15;Tchad;6558;185;0;2.82;0.00;97.18
2022-01-15;Eswatini;67830;1357;0;2.00;0.00;98.00
2022-01-15;Syrie;50674;2944;0;5.81;0.00;94.19
2022-01-15;El Salvador;123577;3832;0;3.10;0.00;96.90
2022-01-15;Sao Tomé-et-Principe;5495;65;0;1.18;0.00;98.82
2022-01-15;Soudan du sud;16489;136;0;0.82;0.00;99.18
2022-01-15;Suriname;63443;1212;0;1.91;0.00;98.09
2022-01-15;Somalie;24261;1335;0;5.50;0.00;94.50
2022-01-15;Sénégal;82271;1908;0;2.32;0.00;97.68
2022-01-15;Saint-Marin;10350;103;0;1.00;0.00;99.00
2022-01-15;Sierra Leone;7529;125;0;1.66;0.00;98.34
2022-01-15;Slovaquie;1414154;17252;0;1.22;0.00;98.78
2022-01-15;Slovénie;527311;5696;0;1.08;0.00;98.92
2022-01-15;Singapour;290986;843;0;0.29;0.00;99.71
2022-01-15;Suède;1560363;15513;0;0.99;0.00;99.01
2022-01-15;Soudan;50984;3358;0;6.59;0.00;93.41
2022-01-15;Seychelles;31098;136;0;0.44;0.00;99.56
2022-01-15;Îles Salomon;25;0;0;0.00;0.00;100.00
2022-01-15;Arabie Saoudite;609953;8905;0;1.46;0.00;98.54
2022-01-15;Rwanda;124802;1403;0;1.12;0.00;98.88
2022-01-15;Russie;10592433;314166;0;2.97;0.00;97.03
2022-01-15;Serbie;1425147;13045;0;0.92;0.00;99.08
2022-01-15;Roumanie;1895833;59212;0;3.12;0.00;96.88
2022-01-15;Réunion;102216;435;0;0.43;0.00;99.57
2022-01-15;Qatar;295221;624;0;0.21;0.00;99.79
2022-01-15;Paraguay;475686;16670;0;3.50;0.00;96.50
2022-01-15;Palaos;8;0;0;0.00;0.00;100.00
2022-01-15;Portugal;1852703;19270;0;1.04;0.00;98.96
2022-01-15;Palestine;474234;5005;0;1.06;0.00;98.94
2022-01-15;Pologne;4298375;102270;0;2.38;0.00;97.62
2022-01-15;Pakistan;1324147;29012;0;2.19;0.00;97.81
2022-01-15;Philippines;3168379;52858;0;1.67;0.00;98.33
2022-01-15;Papouasie-Nouvelle-Guinée;36435;596;0;1.64;0.00;98.36
2022-01-15;Polynésie Française;47009;636;0;1.35;0.00;98.65
2022-01-15;Pérou;2562534;203376;0;7.94;0.00;92.06
2022-01-15;Panama;567578;7511;0;1.32;0.00;98.68
2022-01-15;Oman;310338;4119;0;1.33;0.00;98.67
2022-01-15;Nouvelle-Zélande;15071;52;0;0.35;0.00;99.65
2022-01-15;Népal;849204;11617;0;1.37;0.00;98.63
2022-01-15;Norvège;504789;1381;0;0.27;0.00;99.73
2022-01-15;Pays-Bas;3610048;21634;0;0.60;0.00;99.40
2022-01-15;Nicaragua;17563;218;0;1.24;0.00;98.76
2022-01-15;Nigéria;250628;3095;0;1.23;0.00;98.77
2022-01-15;Niger;8347;287;0;3.44;0.00;96.56
2022-01-15;Nouvelle-Calédonie;13536;281;0;2.08;0.00;97.92
2022-01-15;Namibie;154261;3814;0;2.47;0.00;97.53
2022-01-15;Mozambique;218797;2123;0;0.97;0.00;99.03
2022-01-15;Malaisie;2805337;31781;0;1.13;0.00;98.87
2022-01-15;Mexique;4349182;301334;0;6.93;0.00;93.07
2022-01-15;Malawi;82506;2459;0;2.98;0.00;97.02
2022-01-15;Maldives;102372;265;0;0.26;0.00;99.74
2022-01-15;Maurice;24609;240;0;0.98;0.00;99.02
2022-01-15;Malte;63409;504;0;0.79;0.00;99.21
2022-01-15;Mauritanie;54393;903;0;1.66;0.00;98.34
2022-01-15;Martinique;63055;795;0;1.26;0.00;98.74
2022-01-15;Macao;79;0;0;0.00;0.00;100.00
2022-01-15;Mongolie;407542;2085;0;0.51;0.00;99.49
2022-01-15;Birmanie;533021;19301;0;3.62;0.00;96.38
2022-01-15;Mali;28321;688;0;2.43;0.00;97.57
2022-01-15;Macédoine;243284;8092;0;3.33;0.00;96.67
2022-01-15;Îles Marshall;7;0;0;0.00;0.00;100.00
2022-01-15;Madagascar;55138;1169;0;2.12;0.00;97.88
2022-01-15;Saint Martin;7713;60;0;0.78;0.00;99.22
2022-01-15;Montenegro;202348;2466;0;1.22;0.00;98.78
2022-01-15;Moldavie;387920;10437;0;2.69;0.00;97.31
2022-01-15;Monaco;6610;44;0;0.67;0.00;99.33
2022-01-15;Maroc;1043225;14963;0;1.43;0.00;98.57
2022-01-15;Libye;396452;5828;0;1.47;0.00;98.53
2022-01-15;Lettonie;301654;4726;0;1.57;0.00;98.43
2022-01-15;Luxembourg;123340;934;0;0.76;0.00;99.24
2022-01-15;Lituanie;564039;7643;0;1.36;0.00;98.64
2022-01-15;Lesotho;31734;687;0;2.16;0.00;97.84
2022-01-15;Libéria;7121;287;0;4.03;0.00;95.97
2022-01-15;Sri Lanka;595657;15197;0;2.55;0.00;97.45
2022-01-15;Liechtenstein;7153;72;0;1.01;0.00;98.99
2022-01-15;Sainte-Lucie;16969;314;0;1.85;0.00;98.15
2022-01-15;Liban;814631;9367;0;1.15;0.00;98.85
2022-01-15;Laos;124193;488;0;0.39;0.00;99.61
2022-01-15;Kazakhstan;1134598;18293;0;1.61;0.00;98.39
2022-01-15;Koweït;460828;2475;0;0.54;0.00;99.46
2022-01-15;Corée du Sud;692174;6310;0;0.91;0.00;99.09
2022-01-15;Saint-Kitts-et-Nevis;4882;28;0;0.57;0.00;99.43
2022-01-15;Comores;7745;159;0;2.05;0.00;97.95
2022-01-15;Kiribati;2;0;0;0.00;0.00;100.00
2022-01-15;Cambodge;120773;3015;0;2.50;0.00;97.50
2022-01-15;Kirghizistan;188813;2828;0;1.50;0.00;98.50
2022-01-15;Kenya;317324;5488;0;1.73;0.00;98.27
2022-01-15;Japon;1856002;18429;0;0.99;0.00;99.01
2022-01-15;Jordanie;1097474;12974;0;1.18;0.00;98.82
2022-01-15;Jamaïque;110250;2522;0;2.29;0.00;97.71
2022-01-15;Italie;8549450;140856;0;1.65;0.00;98.35
2022-01-15;Islande;44974;44;0;0.10;0.00;99.90
2022-01-15;Iran;6218741;132044;0;2.12;0.00;97.88
2022-01-15;Iraq;2110683;24242;0;1.15;0.00;98.85
2022-01-15;Inde;37122164;486066;0;1.31;0.00;98.69
2022-01-15;Israël;1773629;8304;0;0.47;0.00;99.53
2022-01-15;Irlande;1092736;6035;0;0.55;0.00;99.45
2022-01-15;Indonésie;4270794;144167;0;3.38;0.00;96.62
2022-01-15;Hongrie;1327014;40237;0;3.03;0.00;96.97
2022-01-15;Haïti;27082;780;0;2.88;0.00;97.12
2022-01-15;Croatie;811703;13073;0;1.61;0.00;98.39
2022-01-15;Honduras;382440;10449;0;2.73;0.00;97.27
2022-01-15;Hong-Kong;12857;213;0;1.66;0.00;98.34
2022-01-15;Guyana;50121;1086;0;2.17;0.00;97.83
2022-01-15;Guinée-Bissau;7004;152;0;2.17;0.00;97.83
2022-01-15;Guatemala;651774;16175;0;2.48;0.00;97.52
2022-01-15;Grèce;1650088;21888;0;1.33;0.00;98.67
2022-01-15;Guinée Équatoriale;15319;178;0;1.16;0.00;98.84
2022-01-15;Guadeloupe;65135;832;0;1.28;0.00;98.72
2022-01-15;Guinée;35202;406;0;1.15;0.00;98.85
2022-01-15;Gambie;11122;344;0;3.09;0.00;96.91
2022-01-15;Gibraltar;10725;100;0;0.93;0.00;99.07
2022-01-15;Ghana;153514;1343;0;0.87;0.00;99.13
2022-01-15;Guyane Française;65083;344;0;0.53;0.00;99.47
2022-01-15;Géorgie;990183;14425;0;1.46;0.00;98.54
2022-01-15;Grenade;9535;203;0;2.13;0.00;97.87
2022-01-15;Royaume-Uni;15235454;152295;0;1.00;0.00;99.00
2022-01-15;Gabon;45152;297;0;0.66;0.00;99.34
2022-01-15;France;13604954;124284;0;0.91;0.00;99.09
2022-01-15;Îles Féroé;9761;15;0;0.15;0.00;99.85
2022-01-15;Fidji;59418;730;0;1.23;0.00;98.77
2022-01-15;Finlande;371135;1724;0;0.46;0.00;99.54
2022-01-15;Éthiopie;456279;7131;0;1.56;0.00;98.44
2022-01-15;Espagne;8093036;90759;0;1.12;0.00;98.88
2022-01-15;Érythrée;8876;86;0;0.97;0.00;99.03
2022-01-15;Égypte;398879;22123;0;5.55;0.00;94.45
2022-01-15;Estonie;264702;1976;0;0.75;0.00;99.25
2022-01-15;Équateur;602942;34206;0;5.67;0.00;94.33
2022-01-15;Algérie;225484;6404;0;2.84;0.00;97.16
2022-01-15;République Dominicaine;494595;4268;0;0.86;0.00;99.14
2022-01-15;Dominique;7822;48;0;0.61;0.00;99.39
2022-01-15;Danemark;1112120;3486;0;0.31;0.00;99.69
2022-01-15;Djibouti;14841;189;0;1.27;0.00;98.73
2022-01-15;Allemagne;7988210;115627;0;1.45;0.00;98.55
2022-01-15;République Tchèque;2587147;36828;0;1.42;0.00;98.58
2022-01-15;Chypre;223767;673;0;0.30;0.00;99.70
2022-01-15;Cap-vert;53987;372;0;0.69;0.00;99.31
2022-01-15;Cuba;995631;8335;0;0.84;0.00;99.16
2022-01-15;Costa Rica;609882;7406;0;1.21;0.00;98.79
2022-01-15;Colombie;5511479;130860;0;2.37;0.00;97.63
2022-01-15;Chine;104864;4636;0;4.42;0.00;95.58
2022-01-15;Cameroun;109666;1853;0;1.69;0.00;98.31
2022-01-15;Chili;1867101;39376;0;2.11;0.00;97.89
2022-01-15;Côte d'Ivoire;79088;753;0;0.95;0.00;99.05
2022-01-15;Suisse;1666441;12469;0;0.75;0.00;99.25
2022-01-15;Congo (Brazzaville);22969;371;0;1.62;0.00;98.38
2022-01-15;République Centrafricaine;13319;108;0;0.81;0.00;99.19
2022-01-15;Rép. Dém. du Congo;82306;1225;0;1.49;0.00;98.51
2022-01-15;Canada;2750742;31519;0;1.15;0.00;98.85
2022-01-15;Belize;40612;608;0;1.50;0.00;98.50
2022-01-15;Bélarus;714295;5808;0;0.81;0.00;99.19
2022-01-15;Botswana;237678;2514;0;1.06;0.00;98.94
2022-01-15;Bhoutan;2904;3;0;0.10;0.00;99.90
2022-01-15;Bahamas;30655;719;0;2.35;0.00;97.65
2022-01-15;Brésil;22981851;621233;0;2.70;0.00;97.30
2022-01-15;Bolivie;725459;20149;0;2.78;0.00;97.22
2022-01-15;Brunéi Darussalam;15797;98;0;0.62;0.00;99.38
2022-01-15;Saint Barthélemy;2927;6;0;0.20;0.00;99.80
2022-01-15;Bénin;26036;162;0;0.62;0.00;99.38
2022-01-15;Burundi;36257;38;0;0.10;0.00;99.90
2022-01-15;Bahreïn;305414;1398;0;0.46;0.00;99.54
2022-01-15;Bulgarie;818229;32042;0;3.92;0.00;96.08
2022-01-15;Burkina Faso;20127;339;0;1.68;0.00;98.32
2022-01-15;Belgique;2410731;28612;0;1.19;0.00;98.81
2022-01-15;Bangladesh;1612489;28136;0;1.74;0.00;98.26
2022-01-15;Barbade;34961;269;0;0.77;0.00;99.23
2022-01-15;Bosnie-Herzégovine;313185;13741;0;4.39;0.00;95.61
2022-01-15;Azerbaïdjan;624918;8510;0;1.36;0.00;98.64
2022-01-15;Australie;1726116;2673;0;0.15;0.00;99.85
2022-01-15;Autriche;1428170;13915;0;0.97;0.00;99.03
2022-01-15;Argentine;7029624;117989;0;1.68;0.00;98.32
2022-01-15;Angola;93524;1857;0;1.99;0.00;98.01
2022-01-15;Arménie;347377;8018;0;2.31;0.00;97.69
2022-01-15;Albanie;230940;3265;0;1.41;0.00;98.59
2022-01-15;Antigua-et-Barbuda;5321;120;0;2.26;0.00;97.74
2022-01-15;Afghanistan;158678;7378;0;4.65;0.00;95.35
2022-01-15;Émirats Arabes Unis;802181;2188;0;0.27;0.00;99.73
2022-01-15;Andorre;29888;142;0;0.48;0.00;99.52
2022-01-14;Autres;721;15;0;2.08;0.00;97.92
2022-01-14;Zimbabwe;225637;5238;0;2.32;0.00;97.68
2022-01-14;Zambie;293695;3844;0;1.31;0.00;98.69
2022-01-14;Afrique du Sud;3552043;93117;0;2.62;0.00;97.38
2022-01-14;Mayotte;33757;186;0;0.55;0.00;99.45
2022-01-14;Yémen;10233;1988;0;19.43;0.00;80.57
2022-01-14;Kosovo;164705;2994;0;1.82;0.00;98.18
2022-01-14;Samoa;3;0;0;0.00;0.00;100.00
2022-01-14;Vanuatu;7;1;0;14.29;0.00;85.71
2022-01-14;Viet Nam;1991484;35341;0;1.77;0.00;98.23
2022-01-14;Venezuela;452430;5376;0;1.19;0.00;98.81
2022-01-14;St-Vincent / Grenadines;6581;85;0;1.29;0.00;98.71
2022-01-14;Vatican;27;0;0;0.00;0.00;100.00
2022-01-14;Ouzbékistan;203297;1511;0;0.74;0.00;99.26
2022-01-14;Uruguay;490626;6214;0;1.27;0.00;98.73
2022-01-14;États-Unis;64920670;849257;0;1.31;0.00;98.69
2022-01-14;Ouganda;157227;3385;0;2.15;0.00;97.85
2022-01-14;Ukraine;3919151;104521;0;2.67;0.00;97.33
2022-01-14;Tanzanie;30564;740;0;2.42;0.00;97.58
2022-01-14;Taïwan;17692;851;0;4.81;0.00;95.19
2022-01-14;Trinité-et-Tobago;99780;3156;0;3.16;0.00;96.84
2022-01-14;Turquie;10273170;84278;0;0.82;0.00;99.18
2022-01-14;Tonga;1;0;0;0.00;0.00;100.00
2022-01-14;Tunisie;771177;25755;0;3.34;0.00;96.66
2022-01-14;Timor-Leste;19861;122;0;0.61;0.00;99.39
2022-01-14;Tadjikistan;17493;125;0;0.71;0.00;99.29
2022-01-14;Thaïlande;2308615;21898;0;0.95;0.00;99.05
2022-01-14;Togo;35665;261;0;0.73;0.00;99.27
2022-01-14;Tchad;6558;185;0;2.82;0.00;97.18
2022-01-14;Eswatini;67777;1356;0;2.00;0.00;98.00
2022-01-14;Syrie;50641;2941;0;5.81;0.00;94.19
2022-01-14;El Salvador;123577;3832;0;3.10;0.00;96.90
2022-01-14;Sao Tomé-et-Principe;5458;65;0;1.19;0.00;98.81
2022-01-14;Soudan du sud;16454;136;0;0.83;0.00;99.17
2022-01-14;Suriname;62734;1208;0;1.93;0.00;98.07
2022-01-14;Somalie;24261;1335;0;5.50;0.00;94.50
2022-01-14;Sénégal;81868;1904;0;2.33;0.00;97.67
2022-01-14;Saint-Marin;10350;103;0;1.00;0.00;99.00
2022-01-14;Sierra Leone;7500;125;0;1.67;0.00;98.33
2022-01-14;Slovaquie;1411568;17188;0;1.22;0.00;98.78
2022-01-14;Slovénie;519714;5691;0;1.10;0.00;98.90
2022-01-14;Singapour;290030;840;0;0.29;0.00;99.71
2022-01-14;Suède;1560363;15513;0;0.99;0.00;99.01
